cliente_id,nombre,edad,genero,ubicacion
0000021059,Cliente_21059,47,Otro,Puebla
0000021060,Cliente_21060,68,Masculino,Puebla
0000021061,Cliente_21061,63,Otro,Cdmx
0000021062,Cliente_21062,33,Otro,Monterrey
0000021063,Cliente_21063,19,Masculino,Guadalajara
0000021064,Cliente_21064,23,Otro,Monterrey
0000021065,Cliente_21065,32,Femenino,Monterrey
0000021066,Cliente_21066,43,Masculino,Tijuana
0000021067,Cliente_21067,22,Otro,Monterrey
0000021068,Cliente_21068,55,Otro,Guadalajara
0000021069,Cliente_21069,44,Femenino,Tijuana
0000021070,Cliente_21070,24,Otro,Cdmx
0000021071,Cliente_21071,44,Masculino,Puebla
0000021072,Cliente_21072,41,Masculino,Cdmx
0000021073,Cliente_21073,50,Femenino,Monterrey
0000021074,Cliente_21074,27,Masculino,Monterrey
0000021075,Cliente_21075,23,Otro,Cdmx
0000021076,Cliente_21076,66,Otro,Monterrey
0000021077,Cliente_21077,38,Femenino,Tijuana
0000021078,Cliente_21078,57,Masculino,Tijuana
0000021079,Cliente_21079,30,Masculino,Tijuana
0000021080,Cliente_21080,42,Femenino,Guadalajara
0000021081,Cliente_21081,61,Masculino,Cdmx
0000021082,Cliente_21082,57,Otro,Puebla
0000021083,Cliente_21083,54,Masculino,Puebla
0000021084,Cliente_21084,68,Femenino,Puebla
0000021085,Cliente_21085,29,Masculino,Puebla
0000021086,Cliente_21086,30,Otro,Monterrey
0000021087,Cliente_21087,42,Otro,Cdmx
0000021088,Cliente_21088,41,Femenino,Monterrey
0000021089,Cliente_21089,65,Masculino,Guadalajara
0000021090,Cliente_21090,53,Masculino,Cdmx
0000021091,Cliente_21091,52,Masculino,Guadalajara
0000021092,Cliente_21092,34,Masculino,Monterrey
0000021093,Cliente_21093,44,Masculino,Tijuana
0000021094,Cliente_21094,54,Otro,Puebla
0000021095,Cliente_21095,19,Otro,Tijuana
0000021096,Cliente_21096,24,Masculino,Tijuana
0000021097,Cliente_21097,65,Otro,Guadalajara
0000021098,Cliente_21098,67,Otro,Guadalajara
0000021099,Cliente_21099,30,Femenino,Tijuana
0000021100,Cliente_21100,21,Otro,Cdmx
0000021101,Cliente_21101,58,Femenino,Guadalajara
0000021102,Cliente_21102,49,Masculino,Guadalajara
0000021103,Cliente_21103,27,Femenino,Puebla
0000021104,Cliente_21104,47,Femenino,Cdmx
0000021105,Cliente_21105,56,Femenino,Tijuana
0000021106,Cliente_21106,63,Masculino,Cdmx
0000021107,Cliente_21107,64,Otro,Cdmx
0000021108,Cliente_21108,35,Femenino,Tijuana
0000021109,Cliente_21109,64,Masculino,Guadalajara
0000021110,Cliente_21110,69,Masculino,Puebla
0000021111,Cliente_21111,32,Otro,Monterrey
0000021112,Cliente_21112,67,Femenino,Puebla
0000021113,Cliente_21113,56,Femenino,Puebla
0000021114,Cliente_21114,22,Femenino,Guadalajara
0000021115,Cliente_21115,28,Femenino,Tijuana
0000021116,Cliente_21116,57,Masculino,Puebla
0000021117,Cliente_21117,38,Otro,Puebla
0000021118,Cliente_21118,35,Femenino,Cdmx
0000021119,Cliente_21119,44,Masculino,Tijuana
0000021120,Cliente_21120,40,Masculino,Monterrey
0000021121,Cliente_21121,20,Femenino,Puebla
0000021122,Cliente_21122,24,Otro,Puebla
0000021123,Cliente_21123,26,Femenino,Cdmx
0000021124,Cliente_21124,53,Masculino,Monterrey
0000021125,Cliente_21125,23,Otro,Tijuana
0000021126,Cliente_21126,33,Otro,Guadalajara
0000021127,Cliente_21127,53,Masculino,Cdmx
0000021128,Cliente_21128,53,Otro,Guadalajara
0000021129,Cliente_21129,33,Masculino,Puebla
0000021130,Cliente_21130,56,Masculino,Cdmx
0000021131,Cliente_21131,18,Otro,Tijuana
0000021132,Cliente_21132,31,Femenino,Guadalajara
0000021133,Cliente_21133,66,Masculino,Puebla
0000021134,Cliente_21134,67,Femenino,Cdmx
0000021135,Cliente_21135,40,Otro,Puebla
0000021136,Cliente_21136,27,Masculino,Tijuana
0000021137,Cliente_21137,63,Otro,Monterrey
0000021138,Cliente_21138,58,Masculino,Monterrey
0000021139,Cliente_21139,51,Otro,Guadalajara
0000021140,Cliente_21140,49,Masculino,Puebla
0000021141,Cliente_21141,45,Femenino,Cdmx
0000021142,Cliente_21142,43,Femenino,Guadalajara
0000021143,Cliente_21143,40,Masculino,Guadalajara
0000021144,Cliente_21144,62,Femenino,Tijuana
0000021145,Cliente_21145,61,Femenino,Tijuana
0000021146,Cliente_21146,57,Masculino,Tijuana
0000021147,Cliente_21147,28,Femenino,Puebla
0000021148,Cliente_21148,39,Otro,Tijuana
0000021149,Cliente_21149,58,Masculino,Guadalajara
0000021150,Cliente_21150,62,Femenino,Tijuana
0000021151,Cliente_21151,20,Femenino,Monterrey
0000021152,Cliente_21152,48,Otro,Tijuana
0000021153,Cliente_21153,43,Femenino,Cdmx
0000021154,Cliente_21154,57,Femenino,Monterrey
0000021155,Cliente_21155,54,Femenino,Tijuana
0000021156,Cliente_21156,68,Otro,Guadalajara
0000021158,Cliente_21158,56,Masculino,Puebla
0000021159,Cliente_21159,35,Masculino,Monterrey
0000021160,Cliente_21160,25,Femenino,Guadalajara
0000021161,Cliente_21161,62,Otro,Puebla
0000021162,Cliente_21162,40,Masculino,Guadalajara
0000021163,Cliente_21163,56,Femenino,Puebla
0000021164,Cliente_21164,41,Femenino,Tijuana
0000021165,Cliente_21165,48,Masculino,Guadalajara
0000021166,Cliente_21166,23,Otro,Cdmx
0000021167,Cliente_21167,29,Masculino,Monterrey
0000021168,Cliente_21168,37,Femenino,Guadalajara
0000021169,Cliente_21169,28,Masculino,Monterrey
0000021170,Cliente_21170,57,Masculino,Guadalajara
0000021171,Cliente_21171,59,Masculino,Tijuana
0000006606,Cliente_21172,18,Femenino,Tijuana
0000021173,Cliente_21173,36,Femenino,Puebla
0000021174,Cliente_21174,34,Otro,Tijuana
0000021175,Cliente_21175,58,Masculino,Cdmx
0000021176,Cliente_21176,18,Masculino,Puebla
0000021177,Cliente_21177,18,Masculino,Tijuana
0000021178,Cliente_21178,36,Femenino,Monterrey
0000021179,Cliente_21179,20,Masculino,Guadalajara
0000021180,Cliente_21180,40,Otro,Guadalajara
0000021181,Cliente_21181,66,Otro,Guadalajara
0000021182,Cliente_21182,37,Femenino,Puebla
0000021184,Cliente_21184,46,Otro,Puebla
0000021186,Cliente_21186,25,Femenino,Cdmx
0000021187,Cliente_21187,19,Otro,Monterrey
0000021188,Cliente_21188,19,Masculino,Guadalajara
0000021189,Cliente_21189,54,Masculino,Monterrey
0000021190,Cliente_21190,39,Otro,Puebla
0000021191,Cliente_21191,53,Otro,Cdmx
0000021192,Cliente_21192,46,Otro,Puebla
0000021193,Cliente_21193,61,Masculino,Tijuana
0000021194,Cliente_21194,54,Femenino,Puebla
0000021195,Cliente_21195,53,Masculino,Monterrey
0000021196,Cliente_21196,40,Masculino,Tijuana
0000021197,Cliente_21197,39,Masculino,Cdmx
0000021198,Cliente_21198,43,Femenino,Monterrey
0000021199,Cliente_21199,50,Femenino,Tijuana
0000021200,Cliente_21200,35,Otro,Tijuana
0000021201,Cliente_21201,34,Masculino,Guadalajara
0000021202,Cliente_21202,42,Femenino,Monterrey
0000021203,Cliente_21203,48,Masculino,Puebla
0000021204,Cliente_21204,27,Otro,Guadalajara
0000021205,Cliente_21205,60,Otro,Cdmx
0000021206,Cliente_21206,35,Masculino,Guadalajara
0000021207,Cliente_21207,24,Masculino,Cdmx
0000021208,Cliente_21208,51,Masculino,Puebla
0000021209,Cliente_21209,38,Otro,Puebla
0000021210,Cliente_21210,65,Masculino,Tijuana
0000021211,Cliente_21211,44,Masculino,Tijuana
0000021212,Cliente_21212,33,Otro,Tijuana
0000021213,Cliente_21213,61,Femenino,Puebla
0000021214,Cliente_21214,19,Femenino,Puebla
0000021215,Cliente_21215,51,Femenino,Guadalajara
0000021216,Cliente_21216,42,Masculino,Guadalajara
0000021217,Cliente_21217,46,Masculino,Guadalajara
0000021218,Cliente_21218,46,Masculino,Tijuana
0000021219,Cliente_21219,33,Masculino,Puebla
0000021220,Cliente_21220,42,Otro,Tijuana
0000021221,Cliente_21221,44,Otro,Tijuana
0000021222,Cliente_21222,48,Femenino,Cdmx
0000021223,Cliente_21223,42,Masculino,Cdmx
0000021224,Cliente_21224,30,Masculino,Tijuana
0000021225,Cliente_21225,60,Otro,Monterrey
0000021226,Cliente_21226,21,Femenino,Cdmx
0000021227,Cliente_21227,56,Femenino,Tijuana
0000021228,Cliente_21228,26,Femenino,Guadalajara
0000021229,Cliente_21229,31,Femenino,Monterrey
0000021230,Cliente_21230,63,Femenino,Cdmx
0000021231,Cliente_21231,25,Otro,Puebla
0000021232,Cliente_21232,56,Masculino,Tijuana
0000021233,Cliente_21233,52,Masculino,Puebla
0000021234,Cliente_21234,35,Femenino,Tijuana
0000021235,Cliente_21235,30,Otro,Cdmx
0000021236,Cliente_21236,50,Otro,Cdmx
0000021237,Cliente_21237,48,Otro,Cdmx
0000021238,Cliente_21238,54,Femenino,Puebla
0000021239,Cliente_21239,42,Masculino,Puebla
0000021240,Cliente_21240,64,Otro,Guadalajara
0000021241,Cliente_21241,47,Femenino,Puebla
0000021242,Cliente_21242,55,Otro,Tijuana
0000021243,Cliente_21243,39,Otro,Puebla
0000021244,Cliente_21244,20,Otro,Cdmx
0000021245,Cliente_21245,20,Femenino,Puebla
0000021246,Cliente_21246,40,Otro,Tijuana
0000021247,Cliente_21247,53,Femenino,Monterrey
0000021248,Cliente_21248,40,Masculino,Tijuana
0000021249,Cliente_21249,39,Otro,Guadalajara
0000021250,Cliente_21250,61,Otro,Tijuana
0000021251,Cliente_21251,56,Masculino,Puebla
0000021252,Cliente_21252,54,Femenino,Monterrey
0000021253,Cliente_21253,38,Masculino,Monterrey
0000021254,Cliente_21254,39,Otro,Cdmx
0000021255,Cliente_21255,60,Masculino,Tijuana
0000021256,Cliente_21256,18,Otro,Cdmx
0000021257,Cliente_21257,27,Masculino,Tijuana
0000021258,Cliente_21258,27,Masculino,Guadalajara
0000021259,Cliente_21259,51,Otro,Guadalajara
0000021260,Cliente_21260,27,Femenino,Guadalajara
0000021261,Cliente_21261,61,Femenino,Monterrey
0000021262,Cliente_21262,26,Otro,Puebla
0000021263,Cliente_21263,19,Femenino,Tijuana
0000021264,Cliente_21264,29,Femenino,Cdmx
0000021265,Cliente_21265,34,Masculino,Cdmx
0000021266,Cliente_21266,52,Otro,Guadalajara
0000021267,Cliente_21267,41,Femenino,Puebla
0000021268,Cliente_21268,59,Masculino,Cdmx
0000021269,Cliente_21269,62,Masculino,Guadalajara
0000021270,Cliente_21270,38,Otro,Guadalajara
0000021271,Cliente_21271,31,Otro,Tijuana
0000021272,Cliente_21272,34,Masculino,Tijuana
0000021273,Cliente_21273,64,Femenino,Puebla
0000021274,Cliente_21274,44,Otro,Cdmx
0000021275,Cliente_21275,49,Masculino,Cdmx
0000021276,Cliente_21276,39,Otro,Monterrey
0000021277,Cliente_21277,45,Femenino,Cdmx
0000021278,Cliente_21278,57,Otro,Guadalajara
0000021280,Cliente_21280,26,Femenino,Monterrey
0000021281,Cliente_21281,53,Otro,Guadalajara
0000021282,Cliente_21282,29,Femenino,Tijuana
0000021283,Cliente_21283,48,Femenino,Puebla
0000021284,Cliente_21284,65,Otro,Puebla
0000021285,Cliente_21285,51,Masculino,Puebla
0000021286,Cliente_21286,61,Otro,Guadalajara
0000021287,Cliente_21287,59,Masculino,Puebla
0000021288,Cliente_21288,34,Femenino,Monterrey
0000021289,Cliente_21289,19,Femenino,Tijuana
0000021290,Cliente_21290,42,Masculino,Tijuana
0000021291,Cliente_21291,24,Masculino,Monterrey
0000021292,Cliente_21292,34,Masculino,Cdmx
0000021293,Cliente_21293,62,Femenino,Tijuana
0000021294,Cliente_21294,19,Femenino,Puebla
0000021295,Cliente_21295,49,Masculino,Tijuana
0000021296,Cliente_21296,43,Femenino,Cdmx
0000021297,Cliente_21297,24,Otro,Cdmx
0000021298,Cliente_21298,51,Masculino,Monterrey
0000021299,Cliente_21299,27,Femenino,Cdmx
0000021300,Cliente_21300,58,Femenino,Puebla
0000021301,Cliente_21301,55,Otro,Puebla
0000021302,Cliente_21302,58,Masculino,Guadalajara
0000021303,Cliente_21303,24,Femenino,Guadalajara
0000021304,Cliente_21304,19,Otro,Guadalajara
0000021305,Cliente_21305,33,Femenino,Cdmx
0000021306,Cliente_21306,29,Masculino,Cdmx
0000021307,Cliente_21307,53,Masculino,Guadalajara
0000021308,Cliente_21308,57,Otro,Cdmx
0000021309,Cliente_21309,42,Masculino,Tijuana
0000021310,Cliente_21310,62,Otro,Cdmx
0000021311,Cliente_21311,69,Femenino,Tijuana
0000021312,Cliente_21312,66,Otro,Tijuana
0000021313,Cliente_21313,27,Femenino,Guadalajara
0000021314,Cliente_21314,18,Masculino,Guadalajara
0000021315,Cliente_21315,23,Femenino,Guadalajara
0000021316,Cliente_21316,31,Otro,Tijuana
0000021317,Cliente_21317,32,Otro,Puebla
0000021318,Cliente_21318,39,Masculino,Guadalajara
0000021319,Cliente_21319,44,Otro,Guadalajara
0000021320,Cliente_21320,47,Otro,Monterrey
0000021321,Cliente_21321,55,Masculino,Monterrey
0000021322,Cliente_21322,34,Otro,Tijuana
0000021323,Cliente_21323,30,Femenino,Tijuana
0000021324,Cliente_21324,36,Femenino,Puebla
0000021325,Cliente_21325,39,Femenino,Tijuana
0000021326,Cliente_21326,34,Femenino,Cdmx
0000021327,Cliente_21327,34,Otro,Puebla
0000021328,Cliente_21328,22,Femenino,Cdmx
0000021329,Cliente_21329,55,Otro,Cdmx
0000021330,Cliente_21330,21,Otro,Monterrey
0000021331,Cliente_21331,39,Otro,Tijuana
0000021332,Cliente_21332,31,Femenino,Tijuana
0000021333,Cliente_21333,40,Femenino,Tijuana
0000021334,Cliente_21334,28,Femenino,Guadalajara
0000021335,Cliente_21335,55,Masculino,Cdmx
0000021336,Cliente_21336,66,Femenino,Tijuana
0000021337,Cliente_21337,37,Masculino,Guadalajara
0000021338,Cliente_21338,66,Otro,Guadalajara
0000021340,Cliente_21340,55,Femenino,Monterrey
0000021341,Cliente_21341,18,Femenino,Puebla
0000021342,Cliente_21342,19,Otro,Guadalajara
0000021343,Cliente_21343,19,Masculino,Guadalajara
0000021344,Cliente_21344,33,Otro,Guadalajara
0000021345,Cliente_21345,67,Otro,Monterrey
0000021346,Cliente_21346,57,Femenino,Tijuana
0000021347,Cliente_21347,49,Femenino,Guadalajara
0000021348,Cliente_21348,20,Otro,Guadalajara
0000021349,Cliente_21349,36,Otro,Tijuana
0000021350,Cliente_21350,39,Femenino,Guadalajara
0000021351,Cliente_21351,57,Femenino,Cdmx
0000021352,Cliente_21352,39,Masculino,Monterrey
0000021353,Cliente_21353,33,Masculino,Tijuana
0000021354,Cliente_21354,30,Masculino,Puebla
0000021355,Cliente_21355,67,Otro,Monterrey
0000021356,Cliente_21356,35,Masculino,Monterrey
0000021357,Cliente_21357,19,Otro,Guadalajara
0000021358,Cliente_21358,52,Femenino,Puebla
0000021359,Cliente_21359,45,Masculino,Puebla
0000021360,Cliente_21360,41,Masculino,Tijuana
0000021361,Cliente_21361,50,Masculino,Monterrey
0000021362,Cliente_21362,57,Femenino,Guadalajara
0000021363,Cliente_21363,26,Otro,Puebla
0000021364,Cliente_21364,37,Otro,Tijuana
0000021365,Cliente_21365,43,Femenino,Guadalajara
0000021366,Cliente_21366,48,Otro,Monterrey
0000021367,Cliente_21367,45,Femenino,Tijuana
0000021369,Cliente_21369,65,Femenino,Tijuana
0000021370,Cliente_21370,57,Otro,Guadalajara
0000021371,Cliente_21371,47,Femenino,Monterrey
0000021372,Cliente_21372,28,Femenino,Monterrey
0000021373,Cliente_21373,48,Otro,Cdmx
0000021374,Cliente_21374,20,Masculino,Cdmx
0000021375,Cliente_21375,50,Masculino,Guadalajara
0000021376,Cliente_21376,64,Femenino,Cdmx
0000021377,Cliente_21377,38,Femenino,Puebla
0000021378,Cliente_21378,32,Otro,Puebla
0000021379,Cliente_21379,33,Femenino,Cdmx
0000021380,Cliente_21380,63,Femenino,Guadalajara
0000021381,Cliente_21381,48,Femenino,Tijuana
0000021382,Cliente_21382,30,Otro,Tijuana
0000021383,Cliente_21383,40,Otro,Monterrey
0000021384,Cliente_21384,48,Masculino,Guadalajara
0000021385,Cliente_21385,56,Masculino,Puebla
0000021386,Cliente_21386,40,Masculino,Puebla
0000021387,Cliente_21387,21,Otro,Cdmx
0000021388,Cliente_21388,40,Masculino,Tijuana
0000021389,Cliente_21389,51,Masculino,Guadalajara
0000021390,Cliente_21390,18,Otro,Cdmx
0000021391,Cliente_21391,43,Femenino,Guadalajara
0000021392,Cliente_21392,68,Femenino,Puebla
0000021393,Cliente_21393,21,Otro,Puebla
0000021394,Cliente_21394,32,Masculino,Tijuana
0000021395,Cliente_21395,45,Otro,Cdmx
0000021396,Cliente_21396,37,Otro,Tijuana
0000021397,Cliente_21397,23,Femenino,Cdmx
0000021398,Cliente_21398,53,Otro,Guadalajara
0000021399,Cliente_21399,55,Masculino,Tijuana
0000021400,Cliente_21400,41,Otro,Tijuana
0000021401,Cliente_21401,48,Femenino,Puebla
0000021402,Cliente_21402,28,Masculino,Monterrey
0000021403,Cliente_21403,56,Masculino,Tijuana
0000021404,Cliente_21404,47,Femenino,Cdmx
0000021405,Cliente_21405,37,Masculino,Cdmx
0000021407,Cliente_21407,59,Otro,Cdmx
0000021408,Cliente_21408,34,Femenino,Puebla
0000021410,Cliente_21410,25,Masculino,Monterrey
0000021411,Cliente_21411,69,Otro,Cdmx
0000021412,Cliente_21412,48,Femenino,Monterrey
0000021413,Cliente_21413,25,Masculino,Puebla
0000021414,Cliente_21414,54,Otro,Tijuana
0000021415,Cliente_21415,26,Otro,Puebla
0000021416,Cliente_21416,41,Masculino,Guadalajara
0000021417,Cliente_21417,39,Femenino,Cdmx
0000021418,Cliente_21418,46,Masculino,Cdmx
0000021419,Cliente_21419,18,Femenino,Tijuana
0000021420,Cliente_21420,24,Otro,Puebla
0000021421,Cliente_21421,29,Masculino,Guadalajara
0000021422,Cliente_21422,66,Masculino,Tijuana
0000006633,Cliente_21423,60,Femenino,Puebla
0000021424,Cliente_21424,23,Masculino,Tijuana
0000021425,Cliente_21425,38,Masculino,Guadalajara
0000021426,Cliente_21426,26,Femenino,Puebla
0000021427,Cliente_21427,56,Masculino,Guadalajara
0000021428,Cliente_21428,52,Femenino,Guadalajara
0000021429,Cliente_21429,58,Masculino,Guadalajara
0000021430,Cliente_21430,41,Otro,Tijuana
0000021431,Cliente_21431,65,Masculino,Puebla
0000021432,Cliente_21432,40,Otro,Tijuana
0000021433,Cliente_21433,46,Masculino,Guadalajara
0000021434,Cliente_21434,67,Otro,Monterrey
0000021435,Cliente_21435,54,Masculino,Tijuana
0000021436,Cliente_21436,67,Masculino,Tijuana
0000021437,Cliente_21437,24,Femenino,Cdmx
0000021438,Cliente_21438,40,Femenino,Monterrey
0000021439,Cliente_21439,67,Masculino,Tijuana
0000021440,Cliente_21440,59,Otro,Puebla
0000021441,Cliente_21441,27,Otro,Tijuana
0000021442,Cliente_21442,37,Otro,Puebla
0000021443,Cliente_21443,46,Masculino,Guadalajara
0000021444,Cliente_21444,21,Femenino,Monterrey
0000021445,Cliente_21445,59,Masculino,Monterrey
0000021446,Cliente_21446,55,Femenino,Puebla
0000021447,Cliente_21447,38,Femenino,Tijuana
0000021448,Cliente_21448,28,Femenino,Tijuana
0000021449,Cliente_21449,61,Otro,Tijuana
0000021450,Cliente_21450,69,Masculino,Guadalajara
0000021451,Cliente_21451,62,Femenino,Puebla
0000021452,Cliente_21452,64,Masculino,Guadalajara
0000021453,Cliente_21453,48,Otro,Guadalajara
0000021454,Cliente_21454,18,Femenino,Cdmx
0000021455,Cliente_21455,66,Masculino,Puebla
0000021456,Cliente_21456,50,Femenino,Cdmx
0000021457,Cliente_21457,27,Femenino,Monterrey
0000021458,Cliente_21458,25,Otro,Puebla
0000021459,Cliente_21459,49,Femenino,Monterrey
0000021460,Cliente_21460,27,Masculino,Tijuana
0000021461,Cliente_21461,54,Femenino,Monterrey
0000021462,Cliente_21462,41,Femenino,Tijuana
0000021463,Cliente_21463,28,Femenino,Monterrey
0000021464,Cliente_21464,36,Masculino,Tijuana
0000021466,Cliente_21466,62,Femenino,Tijuana
0000021467,Cliente_21467,66,Masculino,Monterrey
0000021468,Cliente_21468,50,Otro,Monterrey
0000021469,Cliente_21469,53,Masculino,Puebla
0000021470,Cliente_21470,18,Femenino,Guadalajara
0000021471,Cliente_21471,29,Otro,Tijuana
0000021472,Cliente_21472,39,Otro,Guadalajara
0000021473,Cliente_21473,61,Femenino,Guadalajara
0000021474,Cliente_21474,61,Masculino,Monterrey
0000021475,Cliente_21475,28,Femenino,Tijuana
0000021476,Cliente_21476,47,Otro,Tijuana
0000021477,Cliente_21477,43,Otro,Guadalajara
0000021478,Cliente_21478,31,Masculino,Cdmx
0000021479,Cliente_21479,69,Femenino,Puebla
0000021480,Cliente_21480,44,Masculino,Cdmx
0000021481,Cliente_21481,22,Femenino,Cdmx
0000021482,Cliente_21482,27,Otro,Monterrey
0000021483,Cliente_21483,32,Masculino,Guadalajara
0000021484,Cliente_21484,61,Masculino,Monterrey
0000021485,Cliente_21485,34,Femenino,Puebla
0000021486,Cliente_21486,45,Masculino,Guadalajara
0000021487,Cliente_21487,48,Masculino,Cdmx
0000021488,Cliente_21488,56,Femenino,Tijuana
0000021489,Cliente_21489,40,Femenino,Guadalajara
0000021490,Cliente_21490,50,Otro,Tijuana
0000021491,Cliente_21491,51,Femenino,Guadalajara
0000021492,Cliente_21492,43,Femenino,Puebla
0000021493,Cliente_21493,57,Masculino,Puebla
0000021494,Cliente_21494,52,Masculino,Monterrey
0000021495,Cliente_21495,19,Femenino,Guadalajara
0000021496,Cliente_21496,45,Masculino,Cdmx
0000021497,Cliente_21497,52,Masculino,Monterrey
0000021498,Cliente_21498,57,Femenino,Puebla
0000021499,Cliente_21499,50,Masculino,Cdmx
0000021500,Cliente_21500,69,Masculino,Puebla
0000021501,Cliente_21501,39,Otro,Cdmx
0000021502,Cliente_21502,29,Otro,Cdmx
0000021503,Cliente_21503,62,Femenino,Puebla
0000021504,Cliente_21504,42,Masculino,Cdmx
0000021505,Cliente_21505,57,Femenino,Guadalajara
0000021506,Cliente_21506,37,Otro,Cdmx
0000021507,Cliente_21507,60,Otro,Puebla
0000021508,Cliente_21508,28,Masculino,Monterrey
0000021509,Cliente_21509,44,Femenino,Cdmx
0000021510,Cliente_21510,65,Otro,Tijuana
0000021512,Cliente_21512,26,Masculino,Tijuana
0000021513,Cliente_21513,18,Masculino,Puebla
0000021514,Cliente_21514,50,Otro,Cdmx
0000021515,Cliente_21515,25,Otro,Tijuana
0000021516,Cliente_21516,67,Masculino,Monterrey
0000021517,Cliente_21517,58,Femenino,Tijuana
0000021518,Cliente_21518,36,Femenino,Cdmx
0000021519,Cliente_21519,18,Masculino,Tijuana
0000021521,Cliente_21521,21,Masculino,Puebla
0000021522,Cliente_21522,27,Otro,Tijuana
0000021523,Cliente_21523,33,Otro,Cdmx
0000021524,Cliente_21524,38,Femenino,Cdmx
0000021525,Cliente_21525,41,Femenino,Cdmx
0000021526,Cliente_21526,30,Femenino,Monterrey
0000021527,Cliente_21527,35,Masculino,Puebla
0000021528,Cliente_21528,35,Masculino,Tijuana
0000021529,Cliente_21529,26,Otro,Monterrey
0000021530,Cliente_21530,63,Masculino,Monterrey
0000021532,Cliente_21532,28,Femenino,Puebla
0000021533,Cliente_21533,25,Masculino,Puebla
0000021534,Cliente_21534,31,Femenino,Guadalajara
0000021535,Cliente_21535,53,Otro,Guadalajara
0000021536,Cliente_21536,49,Otro,Monterrey
0000021537,Cliente_21537,47,Femenino,Monterrey
0000021538,Cliente_21538,47,Masculino,Puebla
0000021539,Cliente_21539,63,Femenino,Guadalajara
0000021540,Cliente_21540,39,Masculino,Tijuana
0000021541,Cliente_21541,66,Otro,Guadalajara
0000021542,Cliente_21542,25,Masculino,Guadalajara
0000021543,Cliente_21543,61,Otro,Monterrey
0000021544,Cliente_21544,43,Femenino,Guadalajara
0000021545,Cliente_21545,20,Masculino,Tijuana
0000021546,Cliente_21546,28,Femenino,Monterrey
0000021547,Cliente_21547,51,Masculino,Guadalajara
0000021548,Cliente_21548,38,Femenino,Cdmx
0000021549,Cliente_21549,61,Femenino,Tijuana
0000021550,Cliente_21550,19,Masculino,Monterrey
0000021551,Cliente_21551,39,Femenino,Tijuana
0000021552,Cliente_21552,27,Otro,Tijuana
0000021553,Cliente_21553,44,Otro,Tijuana
0000021554,Cliente_21554,46,Masculino,Tijuana
0000021555,Cliente_21555,65,Masculino,Puebla
0000021556,Cliente_21556,47,Masculino,Tijuana
0000021557,Cliente_21557,68,Masculino,Puebla
0000021558,Cliente_21558,27,Masculino,Cdmx
0000021559,Cliente_21559,27,Femenino,Monterrey
0000021560,Cliente_21560,64,Otro,Guadalajara
0000021561,Cliente_21561,31,Femenino,Tijuana
0000021562,Cliente_21562,69,Femenino,Puebla
0000021563,Cliente_21563,44,Otro,Puebla
0000021564,Cliente_21564,30,Femenino,Monterrey
0000021565,Cliente_21565,65,Otro,Puebla
0000021566,Cliente_21566,38,Otro,Guadalajara
0000021567,Cliente_21567,69,Femenino,Cdmx
0000021568,Cliente_21568,62,Masculino,Guadalajara
0000021569,Cliente_21569,44,Otro,Guadalajara
0000021570,Cliente_21570,28,Masculino,Guadalajara
0000021571,Cliente_21571,53,Masculino,Guadalajara
0000021572,Cliente_21572,35,Femenino,Monterrey
0000021573,Cliente_21573,54,Masculino,Monterrey
0000021574,Cliente_21574,58,Femenino,Cdmx
0000021575,Cliente_21575,26,Masculino,Puebla
0000021576,Cliente_21576,48,Femenino,Puebla
0000021577,Cliente_21577,41,Masculino,Puebla
0000021578,Cliente_21578,36,Femenino,Monterrey
0000021579,Cliente_21579,55,Masculino,Guadalajara
0000021580,Cliente_21580,34,Otro,Guadalajara
0000021581,Cliente_21581,49,Masculino,Monterrey
0000021582,Cliente_21582,65,Femenino,Monterrey
0000021583,Cliente_21583,63,Femenino,Monterrey
0000021584,Cliente_21584,52,Femenino,Puebla
0000021585,Cliente_21585,47,Otro,Monterrey
0000021586,Cliente_21586,24,Femenino,Monterrey
0000021587,Cliente_21587,26,Masculino,Puebla
0000021588,Cliente_21588,60,Masculino,Puebla
0000021589,Cliente_21589,33,Femenino,Puebla
0000021590,Cliente_21590,55,Masculino,Guadalajara
0000021591,Cliente_21591,65,Femenino,Tijuana
0000021592,Cliente_21592,27,Masculino,Cdmx
0000021593,Cliente_21593,58,Otro,Guadalajara
0000021594,Cliente_21594,54,Masculino,Puebla
0000021595,Cliente_21595,25,Femenino,Tijuana
0000021596,Cliente_21596,20,Femenino,Tijuana
0000021597,Cliente_21597,27,Masculino,Guadalajara
0000021598,Cliente_21598,55,Femenino,Monterrey
0000021599,Cliente_21599,49,Masculino,Guadalajara
0000021600,Cliente_21600,37,Masculino,Puebla
0000021601,Cliente_21601,31,Masculino,Monterrey
0000021602,Cliente_21602,38,Otro,Puebla
0000021603,Cliente_21603,67,Masculino,Cdmx
0000021604,Cliente_21604,50,Femenino,Puebla
0000021605,Cliente_21605,57,Otro,Tijuana
0000021607,Cliente_21607,66,Femenino,Tijuana
0000021608,Cliente_21608,40,Masculino,Monterrey
0000021609,Cliente_21609,22,Femenino,Cdmx
0000021610,Cliente_21610,33,Femenino,Tijuana
0000021611,Cliente_21611,45,Femenino,Monterrey
0000021612,Cliente_21612,36,Otro,Cdmx
0000021613,Cliente_21613,20,Masculino,Puebla
0000021614,Cliente_21614,67,Masculino,Monterrey
